District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bahalda,Badpalasa,Kendua,13
Mayurbhanj,Bahalda,Badpalasa,Patambeda,11
Mayurbhanj,Bahalda,Bahalda,Bahalda,1
Mayurbhanj,Bahalda,Basingi,Basingi,12
Mayurbhanj,Bahalda,Basingi,Tentla,9
Mayurbhanj,Bahalda,Bhitaramada,Dalsara,51
Mayurbhanj,Bahalda,GIDIGHATY,Chadri,10
Mayurbhanj,Bahalda,GIDIGHATY,Chirkuniposi,2
Mayurbhanj,Bahalda,GIDIGHATY,Gayalkata,9
Mayurbhanj,Bahalda,GIDIGHATY,Gidighaty,3
Mayurbhanj,Bahalda,GIDIGHATY,Mahulduma,7
Mayurbhanj,Bahalda,GIDIGHATY,Tarana,10
Mayurbhanj,Bahalda,Gambharia,Bamanbose,2
Mayurbhanj,Bahalda,Gambharia,Bargidihi,4
Mayurbhanj,Bahalda,Gambharia,Bhaludihi,14
Mayurbhanj,Bahalda,Gambharia,Bhurusa,3
Mayurbhanj,Bahalda,Gambharia,Brahmanbose,8
Mayurbhanj,Bahalda,Gambharia,Dumadihi,5
Mayurbhanj,Bahalda,Gambharia,Jaganathpur,27
Mayurbhanj,Bahalda,Gambharia,Kaduani,2
Mayurbhanj,Bahalda,Gambharia,Kantasola,9
Mayurbhanj,Bahalda,Gambharia,Khandabandh,2
Mayurbhanj,Bahalda,Gambharia,Saraspada,1
Mayurbhanj,Bahalda,Gidhighaty,Patramohulpani,1
Mayurbhanj,Bahalda,Gidighaty,Gidighaty,3
Mayurbhanj,Bahalda,Jashipur,Dubulabed,8
Mayurbhanj,Bahalda,Jashipur,Jashipur,4
Mayurbhanj,Bahalda,Jashipur,Nanadabasa,4
Mayurbhanj,Bahalda,Jashipur,Rangamatia,29
Mayurbhanj,Bahalda,Jashipur,Sandalima,2
Mayurbhanj,Bahalda,Jashipur,Sapaghera,13
Mayurbhanj,Bahalda,Jashipur,Suruda,10
Mayurbhanj,Bahalda,Kanki,Bagdega,5
Mayurbhanj,Bahalda,Kanki,Binjua,5
Mayurbhanj,Bahalda,Kanki,Indkholi,7
Mayurbhanj,Bahalda,Kanki,Kanki,26
Mayurbhanj,Bahalda,SOSO,Kulgi,5
Mayurbhanj,Bahalda,SOSO,Soso,4
Mayurbhanj,Bahalda,Soso,Kumbhirda,12
Mayurbhanj,Bahalda,Soso,Pahadpur,1
Mayurbhanj,Bahalda`,Gambharia,Kantasola,2
Mayurbhanj,Bangiriposi,Badagan,Badagan,1
Mayurbhanj,Bangiriposi,Badagaon,Badagaon,79
Mayurbhanj,Bangiriposi,Badagaon,Kantasole,56
Mayurbhanj,Bangiriposi,Badagaon,Kundalabani,59
Mayurbhanj,Bangiriposi,Badagaon,Panasdiha,60
Mayurbhanj,Bangiriposi,Badagaon,Sunaposi,25
Mayurbhanj,Bangiriposi,Badgaon,Juha,7
Mayurbhanj,Bangiriposi,Badgaon,Kripaduma,33
Mayurbhanj,Bangiriposi,Badgaon,Kundalbani,8
Mayurbhanj,Bangiriposi,Badgaon,kantasola,20
Mayurbhanj,Bangiriposi,Banakati,Banakati,17
Mayurbhanj,Bangiriposi,Banakati,Jamdapal,9
Mayurbhanj,Bangiriposi,Banakati,Kantapal,14
Mayurbhanj,Bangiriposi,Banakati,Satbhaya,12
Mayurbhanj,Bangiriposi,Bangiriposi,Hanada,3
Mayurbhanj,Bangiriposi,Bangiriposi,Majhigaon,14
Mayurbhanj,Bangiriposi,Bhuasuni,Chakdar,23
Mayurbhanj,Bangiriposi,Bhuasuni,Kalapathara,1
Mayurbhanj,Bangiriposi,Bhuasuni,Kandalia,68
Mayurbhanj,Bangiriposi,Bhuasuni,Matikhani,33
