District,Block,Gram Panchayat,Village,Beneficiary_Count
Koraput,POTTANGI,PUKALI,BODUGUDA,8
Koraput,POTTANGI,PUKALI,CHAPADIGUDA,29
Koraput,POTTANGI,PUKALI,DEMSAGUDA,42
Koraput,POTTANGI,PUKALI,GHODAGHATI,18
Koraput,POTTANGI,PUKALI,GUNJELPADU,8
Koraput,POTTANGI,PUKALI,GUNTHA,56
Koraput,POTTANGI,PUKALI,JAMUGUDA,12
Koraput,POTTANGI,PUKALI,JHANKARGUDA,23
Koraput,POTTANGI,PUKALI,KARANGIGUDA,10
Koraput,POTTANGI,PUKALI,MAJAGUDA,8
Koraput,POTTANGI,PUKALI,MALIGUDA,39
Koraput,POTTANGI,PUKALI,METAGUDA,25
Koraput,POTTANGI,PUKALI,MULAGUDA,39
Koraput,POTTANGI,PUKALI,PATADUMURIGUDA,11
Koraput,POTTANGI,PUKALI,PATU,1
Koraput,POTTANGI,PUKALI,RAIGUDA,23
Koraput,POTTANGI,PUKALI,RAJ SANKAR,10
Koraput,POTTANGI,PUKALI,RANGANI GUDA,19
Koraput,POTTANGI,PUKALI,SANAPATU,6
Koraput,POTTANGI,PUKALI,SISAGUDA,37
Koraput,POTTANGI,PUKALI,TOTAVALSA,26
Koraput,POTTANGI,RALAGADA,BITRA,73
Koraput,POTTANGI,RALAGADA,KHAMBOPADU,11
Koraput,POTTANGI,RALAGADA,NIMALPADU,1
Koraput,POTTANGI,RALAGADA,PUTAPADU,20
Koraput,POTTANGI,RALAGADA,RAJUGUDA,7
Koraput,POTTANGI,RALAGADA,SIDIPADU,1
Koraput,POTTANGI,RALEGADA,ITABALSA,1
Koraput,POTTANGI,RALEGADA,MIRALAPADU,40
Koraput,POTTANGI,RALEGADA,TELARAI,16
Koraput,POTTANGI,RALEGEDA,BADAPADU,28
Koraput,POTTANGI,RALEGEDA,KURELPADU,11
Koraput,POTTANGI,RALEGEDA,TANGINI,6
Koraput,POTTANGI,RALLEGEDA,JODIMADILI,24
Koraput,POTTANGI,RALLEGEDA,TELERAI,11
Koraput,POTTANGI,RELEGADA,BAILIPADU,10
Koraput,POTTANGI,RELEGADA,PILIKABITRA,13
Koraput,POTTANGI,SAMABAI,P. BHALIAGUDA,35
Koraput,POTTANGI,SAMBAI,BHAILAGUDA,19
Koraput,POTTANGI,SAMBAI,BHALIAGUDA,34
Koraput,POTTANGI,SAMBAI,GOUDA AMBAGUDA,47
Koraput,POTTANGI,SAMBAI,MAKSAPONDEI,6
Koraput,POTTANGI,SAMBAI,MONDALGUDA,9
Koraput,POTTANGI,SAMBAI,MULAGUDA,20
Koraput,POTTANGI,SAMBAI,SAMBAI,6
Koraput,POTTANGI,SAMBAI,SEMILIGUDA,14
Koraput,POTTANGI,SAMBAI,SISAGUDA,1
Koraput,POTTANGI,SOMABI,BADAMGUDA,11
Koraput,POTTANGI,SOMBAI,BHALIAGUDA,17
Koraput,POTTANGI,SOMBAI,BODOGAM,17
Koraput,POTTANGI,SOMBAI,GANDHURIGUDA,7
Koraput,POTTANGI,SOMBAI,JAMUGUDA,32
Koraput,POTTANGI,SOMBAI,KALIBADI,8
Koraput,POTTANGI,SOMBAI,MANDAKOTALA,15
Koraput,POTTANGI,SOMBAI,MASANIGUDA,5
Koraput,POTTANGI,SOMBAI,PANASAGUDA,2
Koraput,POTTANGI,SOMBAI,PHULGUDA,37
Koraput,POTTANGI,SOMBAI,SOMBAI,10
Koraput,POTTANGI,SOMBAI,SUNABEDA,2
Koraput,POTTANGI,SOMBAI,TETERIGUDA,6
Koraput,POTTANGI,SOMBAI,TOVANAYAKGUDA,20
Koraput,POTTANGI,SORADA,JHANKARGUDA,17
Koraput,POTTANGI,SORADA,SALAMI PADU,5
Koraput,POTTANGI,SORADA,SISAGUDA,4
Koraput,POTTANGI,SUNKI,ANTIMAUDI,4
Koraput,POTTANGI,SUNKI,BANDHAGUDA,9
Koraput,POTTANGI,SUNKI,DEBATAGUDA,8
Koraput,POTTANGI,SUNKI,ERAGALPADU,6
Koraput,POTTANGI,SUNKI,GADIGUDIBALSA,1
Koraput,POTTANGI,SUNKI,GOTAMGUDI,4
Koraput,POTTANGI,SUNKI,GUNALBALSA,3
Koraput,POTTANGI,SUNKI,GURUJEEGUDA,52
Koraput,POTTANGI,SUNKI,IPABALASA,12
Koraput,POTTANGI,SUNKI,KATABALASA,2
Koraput,POTTANGI,SUNKI,KONDHOGUDA,9
Koraput,POTTANGI,SUNKI,KONDHOMAUDI,2
Koraput,POTTANGI,SUNKI,MADAKAR,8
Koraput,POTTANGI,SUNKI,MANGARAGUMI,2
Koraput,POTTANGI,SUNKI,METABALASA,5
Koraput,POTTANGI,SUNKI,NIMALPADU,3
Koraput,POTTANGI,SUNKI,OLA GAM,21
Koraput,POTTANGI,SUNKI,PATALAUDI,8
Koraput,POTTANGI,SUNKI,PONOSMANGUDA,11
Koraput,POTTANGI,SUNKI,PUTIVALSA,3
Koraput,POTTANGI,SUNKI,REBALGUDA,3
Koraput,POTTANGI,SUNKI,SANGAMGUDI,5
Koraput,POTTANGI,SUNKI,SANGUNAN BALSA,3
Koraput,POTTANGI,SUNKI,SIDIBALSA,2
Koraput,POTTANGI,SUNKI,TOTALPADU,2
Koraput,POTTANGI,TALAGOLURU,BANDHAGUDI,33
Koraput,POTTANGI,TALAGOLURU,BODOGOLUR,17
Koraput,POTTANGI,TALAGOLURU,DANADAGUDA,24
Koraput,POTTANGI,TALAGOLURU,DORAGUDA,20
Koraput,POTTANGI,TALAGOLURU,DUMURIGUDA,32
Koraput,POTTANGI,TALAGOLURU,KAMBARI,7
Koraput,POTTANGI,TALAGOLURU,KAREGUDA,11
Koraput,POTTANGI,TALAGOLURU,KARIBEDA,30
Koraput,POTTANGI,TALAGOLURU,KHAMIDI,2
Koraput,POTTANGI,TALAGOLURU,KOTABALASA,8
Koraput,POTTANGI,TALAGOLURU,KOTATEDA,8
Koraput,POTTANGI,TALAGOLURU,KOTTAVALASA,12
Koraput,POTTANGI,TALAGOLURU,MULAGUDI,2
Koraput,POTTANGI,TALAGOLURU,MUNUGULUBALSA,30
Koraput,POTTANGI,TALAGOLURU,PANABADI,5
Koraput,POTTANGI,TALOGALURU,BURGULPADU,20
Koraput,POTTANGI,TALOGALURU,MUNGALBALASA,14
Koraput,POTTANGI,TALOGALURU,PATUGUDA,7
Koraput,POTTANGI,TANGINI,BODALAMATAPADU,5
Koraput,POTTANGI,TANGINI,KARATALABA,22
Koraput,POTTANGI,TANGINI,RALEGADA,13
Koraput,POTTANGI,TOLAGOLURU,BADADANGARA,14
Koraput,POTTANGI,TOLAGOLURU,CHIKAPARU,84
Koraput,POTTANGI,TOLAGOLURU,KUTUBA,11
Koraput,POTTANGI,TOLAGOLURU,MARIBELI,27
Koraput,POTTANGI,TOLAGOLURU,TOLAGOLURU,42
Koraput,POTTANGI,U.BARABANDHA,BARABANDHA,54
Koraput,SEMILIGUDA,DELEIGUDA,MUGUNAGUDA,6
Koraput,SEMILIGUDA,DOLAIGUDA,KAKIRIGUDA,31
Koraput,SEMILIGUDA,DUDHARI,BAROKUTUNI,53
Koraput,SEMILIGUDA,DUDHARI,CHIKLAMARI,20
Koraput,SEMILIGUDA,DUDHARI,PHULOBANDHA,45
Koraput,SEMILIGUDA,DUDHARI,PUTSIL,101
Koraput,SEMILIGUDA,DUDHARI,SUNDIPUT,33
Koraput,SEMILIGUDA,DUDHARI,UPPER KANTI,86
Koraput,SEMILIGUDA,GUNTHAGUDA,PODAPADAR,9
Koraput,SEMILIGUDA,GUNTHAPUT,BARIGUDA,7
Koraput,SEMILIGUDA,GUNTHAPUT,HANDIPUT,1
Koraput,SEMILIGUDA,GUNTHAPUT,PHULODABA,3
Koraput,SEMILIGUDA,HATAGUDA,BHITARGUDA,22
Koraput,SEMILIGUDA,HATAGUDA,GADIKHAMRA,4
Koraput,SEMILIGUDA,HATGUDA,BADATEMA,9
Koraput,SEMILIGUDA,HATIBARI,KHIMBAR,8
Koraput,SEMILIGUDA,HATIMUNDA,HATIMUNDA,11
Koraput,SEMILIGUDA,KUDI,PARAJAKUDI,8
Koraput,SEMILIGUDA,KUNDLI,PORAJASIRIMANDA,21
Koraput,SEMILIGUDA,KUNDULI,KANDHAPUNGAR,19
Koraput,SEMILIGUDA,P.MUTHAI,KANDHASUNABEDA,49
Koraput,SEMILIGUDA,P.MUTHAI,PAMBI,33
Koraput,SEMILIGUDA,POKAJHALA,MISSINGAGUDA,9
Koraput,SEMILIGUDA,RAJPUT,CHALANPUT,24
Koraput,SEMILIGUDA,RAJPUT,MUKHUIBADEL,1
Koraput,SEMILIGUDA,RAJPUT,PAKHANAPUT,8
Koraput,SEMILIGUDA,RENGA,M.MARUA,4
Koraput,SEMILIGUDA,RENGA,PADAGUDA,7
Koraput,SEMILIGUDA,SADAM,BENIAGUDA,17
Koraput,SEMILIGUDA,SADAM,BENIYAGUDA,23
Koraput,SEMILIGUDA,SADAM,BHEJAGUDA,29
Koraput,SEMILIGUDA,SADAM,BILAGUDA,36
Koraput,SEMILIGUDA,SADAM,CHATUPADAR,14
Koraput,SEMILIGUDA,SADAM,CHATUPADARGUDA,12
Koraput,SEMILIGUDA,SADAM,JANGARADA,3
Koraput,SEMILIGUDA,SADAM,METAGUDA,17
Koraput,SEMILIGUDA,SADAM,MUTAMBAGUDA,10
Koraput,SEMILIGUDA,SADAM,MUTAMGUDA,9
Koraput,SEMILIGUDA,SADAM,NUAGUDA,31
Koraput,SEMILIGUDA,SADAM,P. RENU,2
Koraput,SEMILIGUDA,SADAM,PANDRIAMABAGUDA,31
Koraput,SEMILIGUDA,SADAM,PANDRIAMBAGUDA,24
Koraput,SEMILIGUDA,SADAM,SADAM,45
Koraput,SEMILIGUDA,SADAM,YUBRAJPETA,19
Koraput,SEMILIGUDA,SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM SADAM,BHEJAGUDA,57
Koraput,SEMILIGUDA,SARISAPADAR,DUMURIGUDA,40
Koraput,SEMILIGUDA,SORISAPADAR,BHITARAKOTA,14
Koraput,SEMILIGUDA,SORISAPADAR,KARLAPADAR,9
Koraput,SEMILIGUDA,SORISAPADAR,KASUGUDA,8
Koraput,SEMILIGUDA,SORISAPADAR,KHAJARAKOTA,11
Koraput,SEMILIGUDA,SORISAPADAR,KHEJARAKOTA,33
Koraput,SEMILIGUDA,SORISAPADAR,LENJIGUDA,68
Koraput,SEMILIGUDA,SUBAI,DUSURA,14
Koraput,SEMILIGUDA,SUBAI,K.GUNTHAPUT,16
Koraput,SEMILIGUDA,U KANTI,GOCHAMANJARI,9
Koraput,SEMILIGUDA,U.KANTI,CHINTALMANJARI,28
Koraput,SEMILIGUDA,U.KANTI,GICHHAMANJARI,35
Koraput,SEMILIGUDA,U.KANTI,HIRATUNIPADAR,14
Koraput,SEMILIGUDA,U.KANTI,NARANGIPADAR,117
Koraput,SEMILIGUDA,U.KANTI,NARINGIPADAR,60
Koraput,SEMILIGUDA,U.KANTI,TANKUBEDA,57
Koraput,SEMILIGUDA,U.KANTI,UPPER KANTI,59
Koraput,SEMILIGUDA,UPPER KANTI,BADAMANJARI,67
Koraput,SEMILIGUDA,UPPER KANTI,CHINDRI,60
Koraput,SEMILIGUDA,UPPER KANTI,GICHA MANJARI,6
Koraput,SEMILIGUDA,UPPER KANTI,PHULOPADAR,15
Koraput,SEMILIGUDA,UPPER KANTI,UPPER KANTI,26
Koraput,SEMILIGUDA,UPPPER KANTI,TANKUBEDA,44
